w;p
893417;2698453
918844;2778699
1048698;3183098
997570;3023410
201451;527869
1038520;3151323
731458;2186167
95192;192758
917530;2774314
920866;2784548
940338;2845291
795829;2389536
985779;2985871
595330;1757767
1010144;3062452
659667;1959083
905697;2738206
1030927;3127536
377768;1080785
137293;326548
771660;2314448
144855;350722
915270;2767077
142197;342125
100513;209561
633882;1878438
1047026;3177615
421531;1214812
701419;2091044
665348;1976932
670147;1991509
354654;1009488
87790;170148
158365;393432
377310;1079163
69769;112077
269503;739567
493620;1439918
715956;2136133
148914;364748
632722;1874703
979508;2965928
725453;2166530
246563;667680
890138;2688255
590084;1741565
319619;900533
797213;2393872
811184;2438444
644720;1913299
740136;2213774
371128;1060027
355874;1013051
770110;2310065
98813;204127
764357;2291657
661223;1964410
513228;1501899
535088;1568471
709926;2117535
471977;1370432
253567;690518
728804;2178027
1015710;3078967
637123;1888697
791473;2376304
354142;1007846
557636;1640792
384866;1102638
482525;1403845
67622;105154
394812;1133084
690366;2055941
62748;89955
430673;1243989
423749;1222277
400927;1152005
997630;3023575
697271;2077455
611326;1809442
779384;2338546
960077;2904297
204692;537495
585849;1728315
454304;1316297
682584;2032175
712508;2125880
269188;738697
698592;2082104
84191;158682
880217;2656421
181364;463713
467546;1357766
989577;2997992
958601;2899378
495785;1446770
885180;2672165
539568;1583029
252899;688806
1035368;3141599
221649;590337
586873;1731565
421820;1215788
971089;2939359
126920;293695
936923;2835017
568699;1675959
457680;1327190
584439;1723918
354440;1008938
832148;2504189
329288;930781
395414;1134778
564880;1663384
966963;2925955
982139;2974136
856011;2580099
89376;175368
666890;1981714
736544;2202745
859396;2590130
827786;2490461
335736;949530
880190;2656342
493033;1437907
755913;2265892
421159;1213996
541196;1588156
441084;1275102
163158;407874
1021441;3097775
495629;1446273
852125;2567387
729790;2180861
620642;1838053
273856;754643
412494;1187023
1025209;3109465
515749;1509981
96939;198389
180781;462013
494349;1442130
433393;1252263
73410;123544
79764;144730
722215;2155580
465083;1349986
606939;1794965
673706;2003239
233297;625319
406272;1167827
572660;1687668
610688;1807502
451649;1308268
387505;1110625
230448;617087
865204;2607784
647907;1922408
104780;222928
752113;2253576
417144;1201938
894415;2701723
322694;910095
106167;227320
357304;1017295
653928;1941211
868397;2617817
78486;140576
816873;2456495
224801;600435
984888;2983194
847471;2553025
493616;1439868
428576;1237749
655425;1945265
416505;1199862
472431;1372047
980880;2970380
775653;2327213
972189;2943086
1025632;3110827
71063;116439
1044129;3168616
488222;1422639
114339;253118
783810;2352709
302633;846315
188273;486203
305389;855719
778866;2336784
534781;1567700
661510;1965253
897192;2711141
195543;508520
122780;280675
441464;1276438
898650;2716157
820283;2467044
322609;909977
294407;818727
797754;2395503
802069;2409707
717119;2139760
1011909;3067657
271679;747141
740641;2215286
616448;1824690
319838;901303
904977;2736344
290140;804817
116997;261944
176571;448901
779649;2339331
242844;654489
475832;1382898
541273;1588297
862169;2598321
802531;2411043
1008476;3057691
752596;2255014
1033622;3135952
834653;2512527
730393;2183008
647645;1921669
163306;408538
120422;273857
550704;1618595
177317;451329
419185;1208277
454707;1317430
811451;2439411
875782;2641600
896894;2710266
892963;2697051
934418;2827002
680431;2024751
172693;437227
532286;1560289
270786;744274
302925;847565
341377;966994
476382;1384517
606205;1792349
502188;1466359
673075;2001329
792100;2378180
312904;878695
460714;1336731
522513;1530710
999025;3027818
300317;838130
259197;708092
136730;324851
928708;2808967
52231;57307
893451;2698777
132783;311943
1020760;3095672
813771;2446442
444099;1285075
618163;1830089
490487;1429841
288302;799108
118128;265505
420469;1211903
545185;1600720
468724;1361124
170332;430488
1003777;3042328
333663;943454
935755;2831160
880894;2658345
223827;597242
527329;1544964
177357;451505
57822;74872
760117;2278585
865798;2609584
202628;531243
567784;1672949
52704;58686
595252;1757575
948935;2871069
720442;2150019
606439;1793390
989383;2997126
798657;2398674
425286;1227289
474346;1378291
1030228;3125477
1038447;3151072
246694;668136
928169;2807655
321517;906253
235894;633752
774754;2324824
878206;2649928
650447;1930334
164042;410823
134029;316210
328214;927328
461691;1339436
850033;2560681
671870;1997528
842549;2537233
732701;2190230
970144;2936232
387432;1110430
126017;291230
130538;305315
633765;1878084
435882;1259682
383027;1096977
857121;2583572
382292;1094496
102584;216259
935662;2830849
670487;1992548
365407;1043237
245617;663993
536782;1573808
888754;2683998
528259;1547959
882174;2662660
622126;1842633
700237;2087342
1040129;3155610
603168;1782273
718326;2143284
563410;1658921
693151;2064589
806473;2423605
138168;329500
460600;1336395
58196;75752
971357;2940451
475772;1382693
554490;1629994
369120;1054415
77485;137073
966873;2925645
383288;1097882
727480;2173686
457675;1327108
883445;2666795
254742;694493
636169;1885689
268849;737771
73019;122288
896137;2707362
671255;1995523
89782;176341
252695;687802
232980;624529
1011509;3066463
273438;752747
904085;2733719
93101;186557
253205;689616
308562;865068
216106;573756
496117;1448076
1034165;3137676
668616;1986686
339100;959281
821655;2471693
477410;1387988
876311;2643184
860909;2594495
257344;702843
69631;111728
885017;2671541
762282;2285410
292584;812946
204074;535766
684699;2039175
582537;1718085
79153;142605
450634;1305231
926806;2803016
786427;2360796
325127;917252
756786;2269092
628047;1859998
189732;490660
908498;2746725
143927;347876
440410;1272844
486590;1417922
447160;1294512
792646;2379881
515490;1509063
80490;147013
613279;1815253
853136;2570544
600494;1773546
709958;2117555
859811;2591212
223567;596359
1039058;3152774
318505;897388
811514;2439673
143699;347009
355526;1012226
336862;952532
650532;1930672
233621;626204
696747;2075681
723510;2159743
818121;2460339
1043296;3165964
826961;2488227
486116;1416375
280661;775853
838066;2523627
1023160;3103367
869692;2621724
714654;2132002
1010388;3062942
227955;610163
820595;2467903
59694;80804
913510;2761536
148941;364845
74956;128452
782814;2349518
985459;2984839
749117;2243124
531360;1557423
980080;2967758
500664;1461838
844076;2541995
914498;2764260
515921;1510566
789899;2371062
606245;1792506
738044;2207225
493905;1440779
279275;771586
382969;1096693
312414;876968
66001;99883
55018;65826
199143;519755
715617;2135271
685092;2040113
76760;134695
163731;409517
355640;1012515
445948;1291013
716917;2139020
933729;2824753
949433;2872472
148801;364474
779181;2337974
474521;1378844
736488;2202516
840437;2530664
541219;1588266
1029376;3122706
135001;319153
379057;1084429
185113;475726
182541;467224
557991;1641490
533161;1563141
367840;1050620
771942;2315388
657872;1953481
621386;1840364
622132;1842731
565307;1664799
874839;2638723
910277;2752349
349501;992125
125319;288635
650202;1929574
538784;1580389
896372;2708419
457003;1324817
630706;1867931
462633;1342262
166126;417177
188555;486947
1001196;3034549
94891;192159
438773;1267905
626986;1856875
883111;2665688
792085;2378078
264269;723262
228884;612417
137900;328356
878130;2649652
150533;369743
200652;525002
152582;376176
77920;138472
617722;1828958
1041978;3161747
485380;1413712
129395;301704
716529;2137948
603849;1784165
369717;1055966
950974;2877017
402889;1157494
285924;792614
1035488;3141855
276739;764005
264335;723345
387971;1112187
158806;394835
997238;3022279
939148;2842111
512454;1499534
476526;1384980
487556;1420756
277225;765388
541980;1590481
268336;736277
740670;2215359
539218;1581826
87535;169408
381294;1091175
192582;498905
644692;1913222
88208;171546
1019186;3090125
956053;2892526
581144;1713867
540721;1586600
986955;2989433
354132;1007794
366727;1047209
93160;186692
160938;401464
810187;2435033
998765;3026980
100140;208259
1041237;3159334
557491;1640208
141596;340222
572494;1687247
790206;2371999
158839;394954
1046953;3177325
653652;1940517
909547;2750213
191088;494278
526346;1541835
359918;1025686
240968;648842
167272;420519
900181;2720616
477311;1387506
747660;2238023
842289;2536284
418866;1207316
193748;502919
57028;72433
639981;1897762
763098;2287752
883586;2667313
235836;633639
598113;1765962
645679;1915872
433231;1251707
99628;206522
99736;206966
368481;1052386
271532;746664
1035267;3141289
793383;2382243
816411;2455018
273016;751526
373291;1066697
500617;1461690
341738;968065
855874;2579678
493361;1439016
888336;2682638
869460;2620983
647919;1922463
807264;2425937
900437;2721468
874952;2639128
580344;1711253
755798;2265597
668375;1986162
130454;305061
790536;2373070
221929;591221
304979;854210
202774;531765
936122;2832422
952576;2881861
786578;2361177
348806;989960
575710;1696569
822852;2475350
203379;533772
1013125;3071263
520408;1523713
537635;1576663
154164;381159
815521;2451896
712163;2124813
211123;558122
733579;2193136
723618;2160329
768688;2305492
747493;2237574
755221;2263609
677378;2014673
469308;1362916
166650;418770
582923;1719051
712914;2126906
648070;1922925
174699;443904
62606;89474
1002516;3038580
644372;1912049
950462;2875469
152636;376329
128588;299343
881178;2659397
250738;681308
699769;2086213
987000;2989599
939516;2843023
1032419;3131925
660616;1962395
692691;2062800
583900;1722332
557818;1641144
257815;703982
454921;1318141
1044670;3170088
964967;2919878
99713;206830
51933;56251
707884;2110991
255182;696221
1026108;3112501
742669;2221941
330234;933234
75796;131034
697025;2076701
695446;2071499
323205;911335
353457;1005343
695140;2070642
269251;738830
887111;2678854
939371;2842576
370157;1057183
547852;1609278
687013;2045953
1035425;3141618
644251;1911740
902634;2728749
657662;1952700
644199;1911638
657985;1953774
894765;2702711
1035505;3141888
629064;1863126
860233;2592571
950411;2875433
885417;2672884
281713;779288
797019;2393481
440211;1272235
885605;2673602
208142;548860
676068;2010352
252102;685875
641414;1902096
939089;2842103
260871;713156
823702;2478111
958123;2898466
910409;2752725
776021;2328333
382646;1095648
725076;2165425
1033310;3134915
632813;1874985
140528;337161
1031805;3129839
934367;2826926
291355;808662
652199;1935637
682314;2031366
461234;1338475
592126;1747613
253767;691225
795266;2387694
928546;2808585
60174;82059
288787;800806
380424;1088575
721841;2154502
277414;765957
90699;179109
430326;1243148
352775;1003139
77280;136363
323622;912206
141329;339606
520106;1522819
535833;1570878
181996;465521
351135;997635
210305;555707
942943;2852790
863795;2603717
449868;1302519
860643;2593703
759565;2277062
832293;2504612
797368;2394311
879503;2654220
918139;2776357
909181;2749064
899275;2718173
500742;1462109
437108;1263205
834857;2513096
635016;1881842
413359;1189699
562667;1656329
512707;1500207
74083;125712
486430;1417342
57075;72568
1015174;3077465
965242;2920797
838506;2524902
641781;1903162
598175;1766144
369051;1054011
154554;382192
741273;2217658
68508;108027
844819;2544863
970592;2937676
1007648;3054407
806350;2423097
836570;2518811
58835;78262
85875;164000
631314;1870048
789099;2368624
848606;2555827
1016347;3081107
931217;2816524
1021851;3099157
627902;1859533
55957;68949
159188;395988
743247;2224015
432449;1249274
943942;2855969
926544;2802396
518895;1519214
735034;2197613
429480;1240997
291510;809236
857611;2584976
687831;2048263
643432;1908866
112892;248575
766040;2296872
227050;607148
844488;2543606
137938;328536
388077;1112381
735368;2198659
206733;543882
109995;239466
452692;1311463
679474;2021701
773288;2319863
332681;940562
978705;2963483
877035;2645679
598472;1767073
822198;2473256
991383;3003611
783621;2352072
532037;1559582
287741;797955
708948;2114265
168242;424039
312946;878833
657633;1952504
897059;2710814
351611;999359
1011586;3066705
122907;281319
912296;2757816
764922;2293400
64663;96122
109007;236733
788473;2366709
92405;184552
692341;2061895
955732;2891643
507757;1484293
896294;2707913
321446;906060
891165;2691669
968785;2932470
849945;2560393
946597;2863928
338139;956597
320412;902936
193109;501023
488200;1422614
560517;1649605
953687;2885174
763013;2287604
614314;1818531
750052;2246450
54198;63187
428260;1236838
346612;983364
785908;2359055
472407;1371959
514613;1506265
128340;298538
286610;794696
1044824;3170569
895514;2705428
606085;1791862
263609;721313
371995;1062383
462819;1342811
123599;283347
182153;466109
830592;2498987
350282;994621
957988;2898213
818590;2461594
954449;2887440
888668;2683665
893372;2698329
704755;2101014
642280;1904881
771067;2312613
793517;2382618
785685;2358623
161512;403161
425301;1227407
899843;2719685
964112;2917587
120116;272814
279316;771626
723427;2159475
633729;1877796
991529;3004236
932652;2820823
122714;280579
515604;1509483
455957;1321693
103395;218828
271321;745978
259972;710659
299677;835717
288868;800997
112950;248763
442163;1278746
113581;250657
792778;2380283
109918;239361
625213;1852042
151930;374474
504505;1473941
242367;652774
144314;348993
655576;1945903
81136;149119
247504;670621
383482;1098485
310717;871751
528829;1549775
620466;1837469
926957;2803491
425588;1228324
206130;542168
986039;2986860
260713;712791
587491;1733307
547445;1608106
590526;1742651
388873;1114982
147513;359608
376986;1078153
493131;1438176
173660;440512
382229;1094360
570870;1682106
1032853;3133370
664851;1975424
928100;2807259
215548;571959
242031;651638
516676;1512709
420911;1212992
235050;630821
102782;216952
1030963;3127599
690381;2056033
613592;1816129
891480;2692927
174747;444000
181952;465309
484196;1409988
90595;178837
1029939;3124487
544684;1598860
795579;2388768
276811;764432
174299;442306
56595;70891
948759;2870664
896859;2710193
302731;846785
873617;2635100
279071;771040
344138;975863
552633;1624440
670349;1992012
192131;497535
453845;1314945
748367;2240555
863598;2603111
851931;2566809
540152;1584901
222726;593990
110681;242014
774083;2322703
621351;1840263
215412;571383
223594;596441
155297;384380
641866;1903533
801687;2408423
599362;1770213
903931;2733121
915529;2767834
676050;2010302
757871;2272102
510296;1492729
166643;418648
519741;1521881
1022156;3100320
716574;2137997
687129;2046338
84647;160280
526172;1541317
170171;429945
223959;597723
434145;1254683
726303;2169616
146772;357310
966492;2924533
58709;77682
682613;2032221
879407;2654008
987474;2991145
376344;1076121
391371;1122252
677226;2014244
535599;1570331
1007831;3055170
679056;2020171
266684;730952
106964;229930
953717;2885191
194278;504835
245322;662973
740753;2215732
952533;2881632
235371;631855
968428;2931142
191817;496522
915321;2767237
1031146;3127967
779951;2340236
133666;314815
670714;1993493
231953;621701
609110;1801840
182353;466674
525116;1538138
878006;2649248
701081;2090175
895665;2705858
942529;2851352
129861;303133
693150;2064476
329831;932264
191778;496483
376394;1076229
213146;564517
199352;520341
840778;2531870
1005539;3047764
290534;805879
1047922;3180290
318064;896164
530898;1556052
841013;2532720
465780;1352338
846224;2549476
406772;1169682
904852;2735969
331043;935667
750326;2247192
932684;2820928
281178;777776
1011784;3067221
735772;2200041
585900;1728351
612420;1813130
724194;2162285
721908;2154756
792462;2379198
901600;2725343
466930;1355814
882717;2664387
146241;355272
835054;2513825
598081;1765850
292580;812831
826688;2487437
231890;621514
256245;699586
279976;773947
264783;724620
1024660;3108099
813349;2445385
358401;1020516
784334;2354306
239890;645570
208933;551483
1003100;3040396
751446;2251328
243180;655615
1045118;3171510
924898;2797128
712315;2125399
229601;614911
179510;458066
189998;491297
874168;2636865
329570;931633
55613;67696
924437;2795406
647737;1922034
259142;707980
358053;1019554
605540;1790007
303564;850043
431987;1247986
1024816;3108522
140115;335892
511728;1497238
544827;1599215
151963;374785
784773;2355713
1021432;3097749
464721;1348958
884547;2670243
967750;2928617
814891;2449695
601919;1778195
797977;2396377
137550;327180
573312;1689484
764567;2292220
684648;2038881
720080;2148762
600338;1773272
813074;2444392
807830;2427676
666736;1981037
846703;2550676
304129;851830
220181;585594
925190;2798211
283149;784087
402001;1154894
597651;1764681
170002;429755
686205;2043370
334203;945034
866390;2611461
127471;295394
233812;626896
383451;1098283
767072;2300160
698337;2081328
393487;1128779
330476;934150
706372;2105915
955171;2889737
223322;595616
864770;2606507
754633;2261545
645604;1915709
130250;304328
267339;733104
395061;1133838
821340;2470509
464183;1347047
325637;919128
236713;636288
295131;820739
714563;2131808
744774;2229116
50324;51438
849748;2559695
398198;1143493
316859;892320
128953;300441
894238;2701009
723777;2160859
207341;545890
316409;890634
647184;1920459
1008968;3059127
166551;418298
331183;936170
1016645;3082151
561215;1651523
689446;2053180
673359;2002332
877446;2647022
596282;1760668
874365;2637353
770080;2309964
191646;496032
1030140;3125172
707071;2108114
670540;1992933
539866;1584033
946785;2864762
232518;623275
83760;157108
255252;696550
432696;1250041
615069;1820578
83157;155320
190568;492909
720475;2150103
449064;1300385
941939;2849934
1047630;3179502
668928;1988072
224399;599277
1004488;3044430
1000984;3033772
1038487;3151255
880648;2657604
919287;2780217
920133;2782696
57275;73236
944316;2856887
453701;1314663
331882;938239
687598;2047586
389172;1115746
711186;2121390
129981;303548
290737;806617
314802;884847
812993;2444064
424717;1225310
867123;2613557
848831;2556549
751910;2253041
198229;517005
979809;2967087
130666;305635
367166;1048489
619952;1835815
763668;2289536
773054;2319079
224932;600634
154370;381623
993863;3011356
356637;1015557
240867;648579
115856;258075
803227;2413406
802782;2411797
458869;1330968
740708;2215527
519219;1520245
179808;459189
102961;217473
752478;2254904
681295;2027891
733834;2193760
818849;2462419
97761;201164
431263;1245872
1034599;3138968
88363;172082
571898;1685159
321341;905556
737133;2204389
169092;427160
774367;2323797
486624;1417993
698495;2081758
604035;1784891
887750;2680940
505971;1478660
801519;2407876
175740;446735
1049122;3184658
847771;2553642
100241;208770
560258;1648491
568682;1675807
998487;3025962
977760;2961208
988869;2995436
170498;431004
916613;2771225
78324;139878
715430;2134896
811462;2439433
618605;1831477
326527;921992
744407;2227913
734204;2195025
1013289;3071631
769374;2307822
843025;2538785
152873;377010
656794;1949733
663602;1971841
162398;405598
387290;1109893
437526;1264281
857361;2584274
978947;2964191
580718;1712366
629286;1863714
122757;280644
739984;2213196
616817;1825862
805828;2421148
542240;1591148
214677;569002
105609;225607
545022;1600142
841123;2533048
873926;2636178
345212;979327
334276;945198
185686;477406
378731;1083225
288900;801044
592704;1749766
732058;2188118
1008009;3055842
262999;719229
890509;2689815
719615;2147209
795505;2388466
232139;622117
448911;1300154
658802;1956409
496487;1449264
186317;479951
958149;2898496
357346;1017387
739671;2212579
690069;2054992
751053;2249986
636268;1885918
877568;2647545
252398;686875
202724;531601
163302;408449
972455;2943744
626857;1856538
478951;1392666
732481;2189484
626386;1855203
546004;1603144
771353;2313277
51427;54694
355503;1012084
169363;427968
494096;1441392
283727;785779
404908;1164123
612644;1813639
178131;454167
838811;2525958
860013;2592014
323335;911500
993526;3010375
599017;1769029
248383;673428
390053;1118395
447973;1297067
797135;2393773
195210;507684
86498;166089
924963;2797352
864904;2607095
126583;292779
199619;521278
950668;2875936
784679;2355366
177047;450512
966311;2923884
701401;2091005
1019880;3092501
110402;240922
62119;87999
565845;1666304
164604;412458
274566;756967
193240;501448
434256;1254992
901134;2723561
400641;1151018
404893;1163966
536093;1571758
212506;562565
989348;2996959
942843;2852518
162644;406398
328981;929792
631661;1871360
510997;1494983
521892;1528473
966808;2925472
814834;2449462
138983;332250
435630;1259129
945561;2860612
456995;1324812
567168;1670811
872534;2631855
303948;851208
950803;2876533
973669;2947724
425043;1226410
880567;2657455
674161;2004381
454177;1315968
802509;2410907
447339;1295211
992641;3007976
987072;2989783
195652;508873
853369;2571222
95023;192251
919647;2781227
1014057;3073939
162003;404538
340549;963945
988918;2995475
720165;2149160
955255;2890002
570407;1680896
524601;1536551
164528;412200
88050;171141
940033;2844598
1022824;3102027
667414;1983144
187686;484349
159084;395753
886495;2676694
1031682;3129577
242213;652269
546123;1603416
852857;2569798
805786;2421019
957970;2898065
256620;700370
392659;1126167
696525;2075084
905824;2738561
293138;814444
852367;2568203
711646;2122866
913121;2760531
826531;2486949
632226;1873104
1008073;3056202
818184;2460606
655781;1946426
458648;1330407
838400;2524449
685224;2040509
880949;2658614
338784;958294
985429;2984764
415723;1197267
277360;765844
191179;494522
671314;1995745
647750;1922116
606888;1794777
784736;2355602
854122;2573652
831755;2502934
529620;1551930
128373;298667
583999;1722711
239117;642954
414934;1194653
115408;256559
707988;2111472
349694;992775
979357;2965468
403583;1159706
256134;699191
980172;2968150
693798;2066828
364760;1041139
989725;2998402
558940;1644235
75358;129599
823596;2477733
1046303;3175468
690937;2057523
693928;2067286
447629;1296062
89519;175546
536613;1573292
684919;2039760
1004503;3044484
736024;2200553
753727;2258747
663660;1972111
343569;973945
969203;2933794
183929;472006
438423;1266949
97750;201014
236154;634625
801457;2407705
494166;1441720
905417;2737355
548304;1610533
339384;960123
479248;1393395
426371;1230609
818922;2462674
67609;105030
645526;1915676
827580;2489926
82826;154233
890307;2688921
239322;643665
1036718;3145988
816475;2455198
921365;2786197
1037737;3149044
682863;2033242
126333;291916
165429;415186
234342;628615
89979;177072
181832;464909
425333;1227533
989886;2999105
921636;2787038
703857;2098739
312703;878008
720175;2149227
887994;2681605
137994;328832
912169;2757483
552479;1624011
155800;385898
246368;666840
343973;975151
379589;1086340
877848;2648589
90074;177272
318342;896961
736169;2201125
939610;2843363
980149;2968088
812945;2443938
335165;947866
592981;1750727
53928;62349
689107;2052033
805443;2420042
722131;2155296
775725;2327380
567446;1671761
706660;2106741
689871;2054419
1027422;3117056
167930;422732
619986;1835922
245870;665191
503990;1472424
171086;432957
153047;377725
465585;1351560
107583;232051
94427;190797
566188;1667487
830001;2497191
685205;2040431
244463;659967
681226;2027775
141720;340610
866528;2611880
65464;98532
539971;1584429
679974;2023360
667714;1984052
478241;1390182
193905;503429
332557;940382
671765;1997232
71579;118107
512968;1501144
1013416;3072132
91223;181086
462468;1341797
342857;971733
212817;563516
774173;2322986
318211;896612
650746;1931242
1000479;3032383
367124;1048367
909452;2749846
149693;367168
768793;2305904
503267;1469882
947315;2866413
520583;1524275
639186;1895023
886863;2677938
718394;2143502
398140;1143160
892396;2695749
208067;548726
219999;585164
362933;1035524
1005888;3048692
253047;689253
662610;1968957
947570;2866969
235019;630706
369115;1054260
228402;611130
795011;2387023
293096;814374
945941;2861767
793042;2381234
1039856;3154878
834765;2512741
268788;737735
857492;2584646
358317;1020231
291094;807994
456699;1323944
239936;645625
51720;55608
934030;2825637
694194;2068285
150501;369721
329512;931428
892161;2695010
386050;1106634
697323;2077660
714086;2130575
661576;1965345
339987;962160
1044510;3169545
969489;2934489
761227;2282368
474343;1378184
329101;930119
890804;2690661
678794;2019357
551967;1622517
779406;2338638
957310;2895990
744849;2229363
715792;2135603
399212;1146650
65570;98742
252746;688192
664138;1973697
911140;2754548
793550;2382637
348701;989603
146335;355579
593804;1753024
399580;1147959
892595;2696228
382031;1093666
604277;1785859
371706;1061580
333069;941554
937916;2838223
755809;2265662
1004460;3044356
816880;2456620
621122;1839596
111133;243420
105458;225270
533964;1565549
763405;2288778
884379;2669687
280856;776760
724972;2164746
456376;1323086
668093;1985250
348442;988700
200061;523030
427046;1232728
799572;2401522
720539;2150225
175404;445781
480005;1395815
108192;234018
535230;1568924
533190;1563309
998049;3024802
868813;2619115
163601;409273
1005588;3047819
109338;237472
407341;1171160
959402;2902098
718978;2145260
686687;2044651
136384;323688
575429;1695804
677246;2014343
822330;2473767
1043127;3165468
661303;1964672
228229;610771
214742;569198
525588;1539660
469186;1362499
287487;797319
979086;2964712
713384;2128511
747289;2236852
774657;2324554
96792;197913
379104;1084554
667206;1982689
989118;2996363
983242;2977703
322262;908753
682074;2030609
657635;1952580
861945;2597765
963527;2915680
663120;1970269
656673;1949316
725393;2166315
793355;2382114
750860;2249124
325869;919769
784613;2355182
57243;73034
252837;688532
688770;2051034
1000576;3032695
508958;1488358
956108;2892631
252620;687587
632863;1875329
525753;1540133
864051;2604454
888200;2682252
769090;2306622
1049080;3184435
1029362;3122577
995574;3016794
308129;863779
708512;2112981
982627;2975946
252115;685996
592297;1748155
158496;393756
164443;411901
943180;2853666
651689;1934128
56578;70867
661473;1965038
1029633;3123371
123195;282146
800052;2403128
777014;2331588
374484;1070370
316652;891492
897494;2712186
161078;401820
350166;994189
682492;2031908
107633;232076
1020878;3095933
1014926;3076628
392413;1125184
937610;2837490
292436;812318
699162;2084195
399453;1147618
76598;134203
900959;2722879
539513;1582755
215008;570087
214115;567494
1038525;3151386
634575;1880533
891273;2692069
340459;963554
798815;2399098
615870;1822949
437503;1264190
854611;2575309
761728;2283885
60309;82441
72079;119345
1011999;3067895
852715;2569076
961083;2906980
388805;1114787
618918;1832577
165225;414500
518642;1518308
944810;2858310
341125;965872
556116;1635756
566786;1669394
67346;104119
62413;88938
91986;183228
714777;2132554
552727;1624760
103686;219726
666371;1979646
1019302;3090838
406610;1169057
488318;1422848
539780;1583758
949723;2873099
359682;1024793
305042;854504
111663;244714
1028768;3120802
372412;1063586
701642;2091857
757206;2270047
661715;1965755
458387;1329551
368123;1051277
549821;1615504
857777;2585453
345194;979322
199116;519662
774770;2324919
405798;1166931
460062;1334531
377144;1078673
310863;872279
631626;1870991
231237;619462
254507;693985
292981;813965
1008113;3056395
798743;2398859
660505;1962042
668772;1987372
59454;80038
417457;1202746
539633;1583245
60418;82695
347425;985605
313537;880802
728570;2177264
74906;128291
148212;362093
378966;1083911
325515;918604
429482;1241021
123243;282450
874149;2636824
758239;2273086
112043;246014
184111;472580
744848;2229256
59818;81046
904018;2733546
656616;1949015
916094;2769425
309103;866798
284856;788968
787181;2363071
729610;2180255
712061;2124280
761639;2283560
398532;1144472
361013;1029497
346721;983861
893038;2697273
864307;2605279
796288;2391033
913339;2761124
635315;1882969
1020927;3095996
282869;783286
798057;2396685
681960;2030307
391906;1123627
218531;580920
469191;1362527
164623;412531
901914;2726296
752207;2253806
754308;2260676
171475;434269
174363;442460
667038;1982234
423783;1222349
689837;2054354
513750;1503258
859663;2590944
978989;2964489
163659;409397
422686;1218855
335521;948764
1006437;3050599
379404;1085566
142226;342334
560323;1648712
387167;1109611
451548;1308059
980999;2970879
1028553;3120400
947072;2865815
340696;964466
1007143;3052795
809588;2433500
751855;2252784
271914;747852
651289;1932846
822051;2472910
532347;1560503
515619;1509602
1026904;3115081
381174;1090747
959104;2901084
59778;80939
834533;2511987
756551;2268269
792870;2380605
1039344;3153436
225789;603746
196684;512288
327422;924866
416978;1201151
822834;2475264
756273;2267410
77605;137539
385612;1105311
552370;1623669
237933;639678
823348;2477107
860304;2592868
961473;2908487
804940;2418365
299416;834811
54342;63814
861484;2596203
985538;2985125
332801;940821
269423;739395
1006601;3051053
500249;1460465
769544;2308341
952769;2882237
958183;2898606
513768;1503338
978511;2963091
229310;614074
253754;691121
133590;314626
872037;2629896
95201;192952
707578;2109939
776342;2329315
814750;2449263
141804;340873
546279;1603956
677847;2016176
650959;1931966
700853;2089380
693891;2067114
361103;1029729
698793;2082769
559891;1647217
493458;1439354
869260;2620430
971597;2941396
705740;2104082
903894;2732994
768061;2303197
570174;1680170
725208;2165792
1006211;3049922
503958;1472315
1024626;3108055
919198;2779801
753189;2256766
134449;317391
413086;1188665
146856;357462
54159;63008
182424;466811
254428;693715
868632;2618587
115237;255936
645308;1915096
840911;2532352
497036;1451026
729684;2180632
975891;2955151
304401;852852
877237;2646329
301018;840601
526448;1542409
68583;108243
178764;455896
230015;616097
345000;978661
145920;354269
797621;2395034
494478;1442578
300331;838212
282046;780397
936269;2832864
279184;771426
87253;168399
908602;2747301
246101;665964
599079;1769387
993244;3009540
507187;1482510
883438;2666749
794073;2383973
189609;490394
981231;2971241
482126;1402684
950876;2876690
166808;419307
978821;2963990
983645;2978984
382095;1093980
636433;1886457
930872;2815680
80320;146541
981803;2973172
1001398;3035145
502350;1466924
72224;119732
990824;3001907
202002;529301
990232;3000015
346399;982774
724058;2161808
651182;1932612
966966;2925998
367022;1047925
484877;1412137
275694;760450
767297;2300836
118040;265091
648017;1922747
219222;582851
223465;596100
1043879;3167793
302115;844627
826620;2487185
385038;1103395
154631;382526
585107;1725904
288915;801115
348714;989607
719110;2145563
609489;1803186
757461;2270822
839034;2526445
78699;141088
277439;766020
100350;209075
1035946;3143373
466189;1353643
765569;2295183
502285;1466732
109903;239290
797127;2393673
493483;1439429
688741;2051015
94001;189371
840521;2530986
194360;505001
71777;118575
996625;3020054
212560;562843
392064;1124072
106325;227807
1010905;3064316
298699;832348
763491;2288818
914806;2765517
207748;547565
51797;55760
270290;742404
320456;903020
410731;1181710
137256;326424
58089;75377
921167;2785583
799389;2400937
948315;2869032
546957;1606529
778526;2335646
937156;2835877
216374;574592
155827;385930
697462;2078110
817447;2458206
803687;2414690
848184;2554833
284981;789375
385410;1104586
935064;2828908
780486;2342219
763808;2289859
714341;2131275
995959;3017910
550947;1619322
224347;599072
534608;1567249
301864;843756
785874;2358973
965581;2921745
188627;487102
693234;2064724
224198;598526
902847;2729542
765935;2296518
709231;2115036
