w;p
1694141;13776900
668446;1750125
493500;942271
2070961;28267963
721618;2048998
773307;2364515
1795679;16221304
1684996;13577902
723578;2060509
1861424;18098505
305462;357847
1259472;6725067
492881;939874
1203118;6070952
9687;358
544481;1150632
396019;603694
1865174;18214675
793974;2497729
2035949;25507241
2083442;29723913
574569;1283908
1578739;11467305
1337380;7708309
878889;3088816
1566809;11250891
49937;9515
122150;56967
1249175;6602109
1094033;4927672
1817530;16814493
1694570;13786311
47437;8586
1515442;10360049
1002549;4082528
1314182;7405458
378924;552273
650005;1652422
563604;1234444
1429855;9008319
1795718;16222338
1643372;12709097
309333;367024
1746160;14971193
696198;1902911
1178793;5802417
467179;843176
218160;182050
1921186;20100241
66083;16663
129264;63802
1570491;11317284
1816119;16775335
1085373;4843406
748064;2207305
785117;2440139
1074972;4743405
2057253;27040318
772759;2361038
1896636;19236279
1844361;17583427
1825020;17024423
784125;2433735
608506;1443557
1540843;10792503
30525;3555
876244;3069318
1031980;4343744
769741;2341941
663323;1722678
278062;296255
302809;351625
355352;485210
1738979;14799603
292604;328209
569280;1259921
724098;2063568
609546;1448607
1193641;5965367
529570;1087432
1987068;22825991
223458;191025
350736;472596
1012652;4171085
1880047;18686740
1784196;15920348
683527;1832289
123511;58244
1166086;5665327
1350040;7877356
697159;1908326
975427;3850448
1500673;10115513
647663;1640231
1523308;10492336
11201;479
1126213;5248941
2081398;29449290
1875920;18553883
471519;859121
1759832;15304345
241591;223394
1483343;9834790
1530816;10619958
480980;894420
587363;1342927
1367715;8117944
846116;2852212
1671668;13293273
761168;2288165
246344;232301
460459;818792
344511;455855
1297516;7193255
667726;1746253
1864142;18182594
86690;28681
1319554;7474807
1013006;4174209
537457;1120627
696511;1904673
199608;152337
1048006;4490178
271243;281842
849065;2873060
585312;1333371
216182;178755
362750;505779
266283;271587
2056652;26991915
610954;1455459
182365;127107
1849549;17737763
1580771;11504543
1205849;6101609
532659;1100370
1023195;4264736
903130;3270855
295841;335548
407260;638789
1342108;7771126
1000177;4061903
1555716;11052981
1973779;22215376
250275;239801
859918;2950537
188685;136087
22504;1932
950024;3640419
576135;1291056
1437325;9120262
986287;3942394
1821158;16915740
112015;47899
1449702;9308173
1507192;10222840
2083909;29789507
1834394;17292220
718749;2032214
305939;358971
2023079;24715278
83830;26819
771743;2354600
612808;1464507
2001628;23542831
474441;869944
632316;1561541
1331749;7633983
233334;208338
1968438;21980134
460004;817155
241827;223832
97516;36295
1517095;10387729
1163997;5642995
27102;2803
1801374;16373247
1040942;4425264
953612;3669659
216983;180086
682467;1826447
678970;1807246
952968;3664400
631101;1555400
1329587;7605585
762333;2295432
1573721;11375820
513581;1021742
673138;1775469
1808728;16572186
1073147;4725993
1291858;7122213
1111501;5100458
1336966;7702827
1281545;6994004
1103428;5020133
227764;198480
1756643;15225862
2057972;27098720
691120;1874434
1810553;16622045
317776;387452
1550468;10960441
232605;207034
1484519;9853632
124182;58879
125267;59914
1467964;9591110
731806;2109216
1470657;9633418
1393773;8482666
942313;3578046
1626140;12365966
275552;290907
354040;481607
1593702;11744135
1322988;7519383
256785;252486
1791057;16099310
1314534;7409988
497498;957825
1077331;4765971
109434;45716
1838285;17405091
1641364;12668636
1122236;5208533
1294238;7152035
1875352;18535712
1160091;5601396
1018823;4225746
2005518;23744148
1488300;9914414
1604295;11943863
1219799;6259835
718197;2028993
1597299;11811602
1360921;8024827
511441;1013113
1146846;5461828
435784;732435
849144;2873620
824787;2703989
1664129;13135015
1346661;7831972
1887205;18920739
2008319;23891952
13894;737
2083335;29709043
685336;1842283
1460767;9478785
1275297;6917128
2060729;27327934
1386007;8372694
1553514;11014068
117807;52985
1145485;5447616
1361986;8039370
1824460;17008605
583561;1325241
1527049;10555759
23106;2037
1196133;5993011
827007;2719207
315551;382014
1326399;7563851
395470;602006
1496018;10039458
1040009;4416733
1656931;12985711
1400311;8576103
527773;1079942
1318377;7459572
1696466;13827986
1504507;10178519
1216162;6218319
1925601;20262801
1661284;13075795
827045;2719468
495911;951635
1039525;4412312
457513;808220
710949;1986964
44246;7469
571294;1269027
628461;1542102
203829;158863
1236807;6456483
1127912;5266265
1307097;7314706
1218492;6244894
1247372;6580741
1971835;22129119
903212;3271481
1986955;22820634
708418;1972400
214330;175698
1526439;10545395
1786019;15967655
1821904;16936660
144769;80045
1130655;5294311
492893;939921
1016855;4208267
1263530;6773957
1844885;17598928
932360;3498479
191853;140705
1584337;11570160
461411;822224
87057;28924
199449;152093
44187;7449
1734063;14683438
1847940;17689690
1428751;8991868
1361866;8037730
379771;554765
1196618;5998401
1381033;8302831
1047957;4489726
444832;763523
1787599;16008798
1801453;16375367
1636731;12575765
490019;928836
1735977;14728541
693297;1886614
1505156;10189217
1324687;7541508
254841;248663
1945989;21046021
1443294;9210502
1916167;19918240
869367;3018955
1338954;7729180
858671;2941575
823383;2694389
276848;293662
1332317;7641456
214692;176293
886509;3145388
478607;885497
1150125;5496166
561138;1223461
162886;101365
79715;24250
1340077;7744096
48394;8936
2049365;26432193
874057;3053250
1126934;5256288
1945575;21029545
1283990;7024251
646460;1633987
1765320;15440540
647573;1639763
1605097;11959114
19013;1380
2022512;24682123
818628;2662022
822447;2688000
2057548;27064214
1367192;8110747
742431;2173041
1897758;19274389
885416;3137237
2003694;23649194
1533592;10667485
1439783;9157337
234665;210729
1276102;6926999
1270297;6856036
399783;615332
1551223;10973712
260332;259537
1068756;4684264
224725;193204
880614;3101571
1708200;14088940
289438;321111
620934;1504522
322176;398320
704763;1951473
1345662;7818591
55174;11615
75274;21622
585334;1333473
1146517;5458390
954276;3675085
1664726;13147476
864316;2982270
667750;1746382
1938741;20761136
1717763;14305583
1167901;5684776
1095927;4946224
1028432;4311728
1826400;17063488
811407;2613290
1558266;11098197
416177;667355
1291426;7116809
1428882;8993819
1038889;4406507
1648897;12821092
499653;966264
474142;868833
455010;799293
985854;3938703
540755;1134664
694736;1894688
1429661;9005427
616234;1481307
1545853;10879632
1044612;4458916
1596535;11797241
903734;3275468
2080651;29353467
97530;36306
1004841;4102517
1623373;12311719
822348;2687325
1724243;14454476
1428515;8988354
1427110;8967458
2055010;26861527
985980;3939777
570867;1267093
1808411;16563546
192629;141848
1949508;21187094
900427;3250256
2788;30
1076655;4759497
308971;366161
1061703;4617720
549048;1170366
118611;53711
430106;713267
1861283;18094159
1818464;16840480
1651053;12865062
431195;716923
896329;3219172
17915;1225
1247904;6587041
1381593;8310675
584710;1330573
237413;215709
1086753;4856772
742806;2175313
1909208;19670605
617930;1489662
1523864;10501741
1358499;7991825
1925456;20257425
1383334;8335095
1016287;4203231
987445;3952275
550820;1178070
852504;2897483
521154;1052588
1550421;10959615
121530;56389
751999;2231418
979379;3883757
1356103;7959277
1963889;21783972
2042763;25962170
462073;824615
856905;2928910
2058099;27109093
306049;359231
182496;127290
1280309;6978749
1192084;5948139
166676;106144
1370458;8155767
2010518;24009740
89795;30773
1147290;5466469
1665344;13160389
762786;2298261
23428;2094
1387084;8387880
478546;885268
979522;3884965
1397677;8538365
1853982;17871190
1920115;20061158
945725;3605566
1255759;6680548
550061;1174767
178795;122170
977935;3871566
1235442;6440547
242525;225130
389035;582403
1111852;5103969
15698;941
2093544;31587016
515198;1028288
18829;1353
2051963;26626334
2081704;29489205
1640416;12649578
913697;3352110
1521607;10463607
1597352;11812598
113328;49029
1205005;6092123
602675;1415417
1577462;11443960
726305;2076582
1326151;7560612
464784;834443
952283;3658812
2092783;31389648
1193789;5967007
1305757;7297632
598020;1393165
629319;1546417
1456958;9419771
154502;91185
1777527;15748767
1176456;5777042
2065045;27705439
237039;215028
950030;3640467
605286;1427981
1177403;5787316
774030;2369106
1076451;4757545
1000478;4064517
1216666;6224061
511947;1015150
502658;978097
369323;524421
1590589;11686037
736438;2136911
1889953;19011813
1888567;18965791
818473;2660970
354700;483418
1842804;17537482
1973923;22221795
2044601;26089901
1618809;12222742
845994;2851351
882286;3113963
940989;3567401
1085221;4841935
1397490;8535690
809488;2600425
1199044;6025411
374880;540451
278258;296675
918644;3390551
1467631;9585889
554481;1194072
1138371;5373722
1374388;8210189
1718917;14331973
464305;832702
1085393;4843599
1604495;11947664
1741433;14857985
548615;1168488
333545;427113
1024653;4277787
574054;1281562
327184;410877
263633;266187
1467803;9588586
510870;1010817
1075469;4748153
1836138;17342684
9398;337
1883603;18802413
1998007;23359349
1239971;6493525
1888354;18958734
757599;2265982
449423;779552
708472;1972710
491897;936072
963558;3751442
401035;619228
1503507;10162054
9679;358
906896;3299680
365072;512325
299082;342978
1261267;6746663
102756;40303
201490;155229
1909643;19685929
1143663;5428628
1334526;7670572
1306449;7306446
1987748;22858287
1712274;14180789
584454;1329384
289182;320540
1585701;11595350
1893368;19125979
707093;1964800
849966;2879448
1313330;7394502
1644764;12737222
1798897;16306936
468730;848856
1958630;21561741
773539;2365988
788389;2461326
1509810;10266213
1978209;22414759
586128;1337168
1784090;15917603
1051513;4522624
556961;1204977
1918633;20007298
228365;199532
832252;2755355
847637;2862954
1746399;14976944
353702;480682
1914724;19866449
680150;1813713
971145;3814552
1270152;6854270
605997;1431412
1666641;13187530
232867;207502
1921359;20106567
1634906;12539367
1992191;23072032
682292;1825484
61766;14557
2090560;30896053
454113;796106
1670568;13270060
1040580;4421953
214284;175622
1439655;9155403
1807847;16548188
1867465;18286198
981864;3904789
987315;3951165
1990759;23002616
908930;3315310
5804;129
2006083;23773766
648013;1642050
281820;304354
1728222;14546761
1959515;21598808
417043;670164
194665;144869
1185813;5879085
237244;215401
1390051;8429823
125113;59766
1831553;17210449
264863;268686
870738;3028957
698434;1915524
1432723;9051169
361910;503422
1346693;7832401
1856217;17939015
1373591;8199131
250924;241051
7422;211
767839;2329951
1995633;23241003
1862372;18127768
1254841;6669573
1967010;21918151
883747;3124814
885531;3138094
573053;1277008
1032257;4346250
1221697;6281575
300699;346716
1237163;6460644
795379;2506933
120335;55285
1469072;9608499
691005;1873792
187375;134201
757883;2267743
1285458;7042455
1541448;10802992
712186;1994103
532096;1098006
1561432;11154566
251926;242987
1512798;10315906
88040;29581
785892;2445148
2096433;32675861
222112;188725
11644;518
1326070;7559554
1566385;11243268
947691;3621480
722833;2056129
1870176;18371383
1264411;6784604
1300501;7230938
48876;9115
1508013;10236425
781693;2418077
667404;1744523
1764949;15431287
1010310;4150454
1083644;4826691
1596563;11797767
481810;897552
139894;74739
387454;577637
1951638;21273397
314678;379891
1103506;5020905
1742780;14890144
833304;2762637
1320637;7488844
300494;346241
1287858;7072290
2092337;31281960
881597;3108853
1067238;4669892
2050893;26545694
1865957;18239072
1292538;7130724
259764;258401
124187;58884
1752741;15130479
30054;3446
1606228;11980652
252965;245002
440621;748971
1310451;7357567
1227567;6349135
1673307;13327938
173736;115342
793852;2496930
590817;1359102
1398671;8552591
1929977;20426286
1402766;8611392
1200303;6039460
1613077;12111871
1521273;10457974
1020057;4236729
1928792;20381778
630307;1551394
1759234;15289592
1517934;10401803
889985;3171392
496611;954363
1411417;8736640
745108;2189288
453308;793252
2049854;26468309
98237;36834
1487580;9902816
1125581;5242506
2033240;25333770
676579;1794181
1152730;5523546
1338818;7727375
1993716;23146521
845419;2847297
924592;3437110
887997;3156505
1949278;21177817
1805879;16494744
1005133;4105068
1439327;9150450
696303;1903502
871447;3034137
279774;299931
243554;227051
1397398;8534375
811291;2612511
2007020;23823101
288649;319354
1835617;17327587
186338;132716
1579180;11475377
813212;2625424
1834289;17289188
1324937;7544768
1068315;4680086
687183;1852517
821178;2679352
740708;2162619
1115168;5137213
1302121;7251448
990077;3974790
422135;686801
819490;2667873
793636;2495517
330677;419753
1228021;6354381
2062455;27475993
1001894;4076826
360221;498698
2048585;26374977
1777632;15751450
1097738;4964005
7036;189
652685;1666433
781043;2413901
193611;143301
2050045;26482469
1365959;8093799
810497;2607185
1022427;4257871
241098;222480
1800069;16338268
687615;1854915
364920;511895
824015;2698708
1881646;18738615
873023;3045670
101435;39273
316332;383918
771566;2353479
950264;3642370
25828;2545
1337739;7713066
582007;1318048
1006758;4119281
1014555;4187895
1715245;14248186
139962;74811
1114385;5129350
657788;1693288
1497895;10070067
1196449;5996522
700547;1927485
216442;179187
1310093;7352984
1962591;21728678
1092550;4913177
1374900;8217300
369454;524796
1992887;23105956
1431721;9036180
166528;105955
1543631;10840913
965377;3766515
211576;171200
143435;78575
459318;814689
1701103;13930479
1890554;19031825
1797646;16273578
745631;2192470
737619;2144005
568337;1255669
432376;720898
715899;2015615
1767298;15489984
1352736;7913706
19450;1444
703729;1945575
1146344;5456583
1527234;10558904
107219;43883
517499;1037640
1007356;4124519
1297609;7194427
191012;139472
1539389;10767331
1229854;6375591
899934;3246507
1171230;5720563
1931782;20494425
1299754;7221494
132705;67247
775500;2378457
1420819;8874362
1080765;4798940
1384241;8347838
959265;3716010
1987360;22839846
814346;2633063
527602;1079230
247833;235128
1397936;8542070
1726217;14500176
1619181;12229971
1750781;15082833
565971;1245035
359802;497530
20486;1601
137307;71997
1668386;13224138
914606;3359154
610708;1454260
405894;634470
177867;120903
819186;2665809
197555;149212
451899;788269
590483;1357533
2027834;24998758
1820175;16888226
313759;377663
1226840;6340741
499602;966064
1555617;11051229
71656;19593
781983;2419941
1320418;7486004
188873;136359
447921;774289
1999044;23411523
1720898;14377402
1183331;5851902
1044299;4456040
1898079;19285315
2097026;33186618
1307171;7315650
2093536;31584838
37987;5506
1559558;11121169
690204;1869322
751264;2226903
646005;1631629
1236837;6456834
1093953;4926890
1814517;16731024
314260;378877
425964;699450
1119413;5179972
1280376;6979575
201040;154535
1786312;15975274
861240;2960055
1784148;15919105
1424889;8934504
1305514;7294539
1564075;11201820
1228553;6360532
1384073;8345477
859736;2949228
1053826;4544102
1152114;5517064
390065;585518
2043781;26032633
2000907;23506003
1977604;22387293
133678;68238
616999;1485073
509465;1005179
228537;199834
829108;2733654
1303873;7273675
661102;1710852
89012;30238
340161;444339
69550;18458
542251;1141061
542505;1142149
1036585;4385515
922913;3423930
361165;501335
228734;200180
354131;481857
792321;2486923
547053;1161724
553876;1191420
1232486;6406130
837500;2791794
1582340;11533371
835818;2780086
1668502;13226575
1789611;16061383
617743;1488740
1339593;7737665
1026018;4290028
220452;185906
1943079;20930742
382507;562856
728325;2088533
345457;458379
1025177;4282483
859030;2944154
1789313;16053581
1719863;14353647
804373;2566308
70653;19048
1280394;6979797
1746593;14981613
594658;1377210
238692;218047
1026791;4296969
1799641;16326817
851899;2893178
1923056;20168808
1217787;6236845
2006260;23783064
1011442;4160418
1434426;9076688
1850031;17752200
1981138;22548820
1986444;22796449
1966635;21901936
843446;2833410
544786;1151945
976634;3860603
6313;153
411491;652263
6329;153
659339;1701496
507002;995335
83268;26460
889757;3169683
680289;1814476
1287137;7063318
2087650;30363887
588750;1349409
1841011;17484784
1231279;6392113
1350296;7880802
1211404;6164288
405647;633691
222206;188885
217006;180124
804607;2567864
801254;2545629
515370;1028985
708319;1971832
1970405;22066136
1301372;7241960
1069660;4692836
53232;10812
765741;2316764
1295942;7173441
1864663;18198780
894740;3207165
866713;2999647
1160392;5604594
502377;976987
1695323;13802846
1795538;16217565
773656;2366731
245914;231488
1550522;10961390
1369464;8142046
1130171;5289356
891086;3179655
482712;900962
276951;293882
1336836;7701106
40666;6310
1714021;14220377
554042;1192147
534064;1106282
380987;558354
399504;614466
1814834;16739779
1188985;5913947
58374;13002
881721;3109772
515205;1028316
680093;1813400
765666;2316293
409374;645503
1790967;16096946
498423;961443
1921526;20112677
816095;2644870
1780283;15819395
668018;1747823
51130;9975
1877506;18604766
1842104;17516882
1783175;15893930
1135532;5344415
508165;999977
1433643;9064948
1266950;6815353
1600337;11868866
119427;54453
308127;364152
1879175;18658546
705986;1958462
78107;23281
1233415;6416933
160212;98059
655366;1680513
1007803;4128437
1590396;11682444
1287203;7064139
276816;293594
336643;435136
1550649;10963621
88028;29573
1489727;9937435
209489;167831
1584808;11578853
1651984;12884096
1388366;8405983
447724;773600
147419;83006
536697;1117405
1956429;21470120
1082489;4815546
48391;8935
426645;701712
1774971;15683611
357863;492142
1934086;20582015
1130529;5293021
16973;1099
1041696;4432165
1908155;19633596
2057628;27070710
276495;292911
1137208;5361704
2058942;27178390
1006515;4117154
1590869;11691252
1299227;7214838
442726;756227
552701;1186278
1907841;19622583
825991;2712236
1519198;10423036
1853268;17849601
860158;2952264
497585;958165
852958;2900716
1161192;5613101
230462;203225
106004;42893
1411918;8743936
72108;19841
1653765;12920586
141862;76859
821885;2684169
1819922;16881155
462176;824987
527398;1078382
292704;328434
1337122;7704892
999379;4054979
1232732;6408989
1906773;19585202
1460961;9481799
56833;12324
1628329;12409047
769328;2339335
1701730;13944401
555956;1200551
1821108;16914339
185008;130825
1014882;4190788
1723568;14438886
1332837;7648303
1264311;6783395
445644;766345
40114;6139
880146;3098108
1065131;4649989
810095;2604491
1400244;8575141
949444;3635705
478940;886746
2074311;28615629
1634667;12534608
1749798;15059004
825581;2709426
1450420;9319168
1931947;20500675
1514819;10349634
28623;3126
1918163;19990271
1394133;8487790
530014;1089286
19589;1464
162465;100840
820422;2674208
1997301;23323997
1703477;13983269
554959;1196170
904144;3278601
1941994;20888072
894511;3205437
433217;723736
407209;638628
246680;232937
876797;3073389
1320703;7489700
987095;3949287
148175;83860
1561416;11154281
1284160;7026357
1329003;7597927
707576;1967569
1645516;12752441
2028639;25047753
1861469;18099893
175712;117986
691793;1878195
1498027;10072223
696484;1904521
2030357;25153336
218839;183188
1838047;17398158
1177091;5783929
1876832;18583116
364955;511994
381067;558590
78385;23447
872858;3044461
1619264;12231585
824704;2703421
949769;3638346
1580077;11491812
758759;2273179
870257;3025446
199261;151806
809022;2597306
1646693;12776298
611069;1456019
166924;106461
2046319;26211408
1909847;19693122
37954;5496
2044592;26089270
1464742;9540690
1581688;11521383
785959;2445581
1530172;10608959
1304925;7287046
223699;191439
1313308;7394219
495836;951343
238676;218018
604466;1424029
186536;132999
966177;3773156
1005642;4109517
2057923;27094722
1915331;19888206
187203;133954
1950511;21227646
104830;41948
867473;3005169
861949;2965167
2019023;24480970
409900;647180
1750555;15077351
112371;48204
1358164;7987268
594866;1378194
608430;1443188
687184;1852522
921081;3409582
1141141;5402417
1435264;9089267
813156;2625047
65904;16573
637264;1586684
1094389;4931156
1042536;4439861
14396;791
265561;270110
1544327;10853028
827374;2721728
1985717;22762145
1920954;20091764
1384605;8352957
383142;564742
69114;18227
872743;3043619
908353;3310871
809310;2599234
1397649;8537964
1300456;7230369
603306;1418448
1919656;20044449
1470964;9638251
1631132;12464424
1665586;13165449
1578730;11467140
343245;452488
1194062;5970031
1672485;13310541
612300;1462025
315213;381191
1226375;6335376
1351409;7895799
249164;237669
719889;2038874
750061;2219524
1261689;6751747
980257;3891180
1153299;5529539
1803489;16430142
82606;26041
1919015;20021157
1816777;16793580
470039;853666
2075754;28773354
1481175;9800132
623906;1519301
393329;595447
909915;3322894
1540735;10790632
2022761;24696666
1071548;4710771
1052645;4533127
533974;1105903
561310;1224226
1468842;9604887
1643605;12713801
819121;2665367
28594;3120
513118;1019872
30954;3656
1766650;15473765
708175;1971005
476901;879111
350526;472027
1811447;16646541
1862876;18143355
1556740;11071118
1996507;23284398
106997;43701
1701524;13939825
681868;1823151
1374345;8209592
1128206;5269266
1941982;20887601
1401009;8586125
1137462;5364327
1603019;11919636
31597;3809
137887;72607
1738037;14777262
1250820;6621647
1655562;12957510
986049;3940365
1973302;22194143
1834234;17287600
1871500;18413205
1380600;8296771
1233551;6418515
1556577;11068229
1956690;21480943
1468663;9602077
1225431;6324494
929253;3473856
1257763;6704551
157675;94974
961669;3735827
1951400;21263719
1824157;17000055
1630063;12443276
8857;300
1807104;16527984
1914821;19869923
1996866;23302281
1161879;5620413
2029628;25108362
1854327;17881635
981362;3900535
1218869;6249201
850002;2879703
1880160;18690399
429475;711153
215612;177811
296097;336132
313273;376487
1600297;11868110
83360;26519
1870511;18381951
1035400;4374743
1906074;19560803
1672004;13300372
28138;3021
1483747;9841259
1925165;20246642
1601567;11892124
293334;329857
754967;2249700
395655;602575
1014727;4189417
1285795;7046639
308883;365951
1407871;8685132
987188;3950081
1090869;4896778
469518;851750
285627;312671
666035;1737179
1730413;14597860
1027813;4306157
1078255;4774828
767666;2328862
2034904;25439857
514284;1024585
1043248;4446390
626423;1531878
1034957;4370720
690890;1873150
1113530;5120774
188593;135954
984345;3925856
1357165;7973691
1164414;5647448
1752224;15117894
1430017;9010736
264343;267628
983559;3919175
112575;48380
666615;1740288
998209;4044840
125638;60269
1247077;6577249
1855797;17926240
722542;2054420
1958948;21575045
508912;1002964
130663;65191
22056;1856
1020514;4240801
1138519;5375253
1427220;8969093
1758223;15264687
892829;3192760
801930;2550103
2061936;27431083
1845999;17631947
929974;3479561
344680;456306
184175;129647
1988245;22881961
997828;4041541
118499;53609
1140107;5391694
1367006;8108189
1801495;16376495
1302766;7259625
143612;78769
170524;111110
280732;301998
798189;2525400
1799136;16313319
1187984;5902930
754272;2245412
37396;5336
2025392;24851936
394171;598022
1984514;22705646
1184016;5859396
1696633;13831663
1499094;10089661
1396902;8527285
129548;64083
1559766;11124872
1055546;4560114
396320;604621
569791;1262228
1954709;21399073
634068;1570419
1809732;16599591
1482141;9815562
1652447;12893572
610807;1454743
207977;165411
341297;447332
2034969;25444031
1864717;18200459
1325751;7555389
991513;3987106
544311;1149901
1210322;6152046
162583;100987
1491871;9972107
1015435;4195683
2052804;26690409
251217;241616
785373;2441793
798713;2528852
1244912;6551662
798275;2525966
1716070;14266963
197980;149856
1569328;11296275
2085297;29991676
488231;921975
19325;1425
1523828;10501132
401457;620545
1288135;7075739
1665690;13167624
719855;2038675
625630;1527909
351652;475086
1441800;9187849
1041852;4433593
1520029;10437016
1188144;5904690
1356468;7964229
296274;336536
1452662;9353568
664214;1727435
93327;33243
1800066;16338188
776046;2381935
784626;2436968
417587;671931
1673453;13331030
913207;3348316
167388;107054
636605;1583323
2050999;26553640
1855479;17916577
711376;1989426
889699;3169248
2001581;23540426
112351;48187
248441;236287
1958695;21564459
2084294;29844466
1808223;16558425
1904721;19513720
1199414;6029537
599096;1398291
1619488;12235940
903148;3270992
89492;30566
984943;3930944
1272027;6877131
386318;574225
489052;925122
23660;2136
815499;2640843
441083;750560
376559;545343
1877318;18598723
1745621;14958234
637877;1589814
415025;663628
1274021;6901501
232723;207244
283923;308934
493918;943891
2089608;30710889
1243602;6536214
385954;573134
1363961;8066393
2029190;25081463
1964970;21830249
2061357;27381380
2018693;24462193
425352;697420
361111;501184
1894380;19160025
1351782;7900829
1731632;14626378
36342;5039
153784;90338
806097;2577779
1019234;4229402
532616;1100190
1978260;22417078
602289;1413565
1382841;8328174
1215582;6211716
102510;40110
1628432;12411077
1925748;20268254
347582;464076
1394490;8492874
599391;1399699
1978318;22419715
669656;1756642
1952934;21326252
212838;173254
2061782;27417822
1104401;5029771
946038;3608097
493370;941767
1989482;22941138
1378572;8268429
2025225;24841992
266324;271671
471833;860281
1892462;19095583
1445920;9250428
682901;1828838
1063913;4638507
711563;1990505
1131048;5298338
1649912;12841773
979605;3885667
1437202;9118410
1185261;5873032
1128124;5268429
875313;3062472
1208664;6133318
2057155;27032400
1704061;13996289
216802;179785
1735337;14713442
743349;2178605
447677;773436
702964;1941218
810338;2606119
540878;1135189
771526;2353226
463805;830887
1600464;11871265
1692554;13742146
776377;2384045
1641477;12670909
424630;695029
1114224;5127735
1988059;22873094
1807243;16531761
1877879;18616764
1962928;21743006
1336628;7698353
288837;319772
1456077;9406164
1123756;5223953
1895592;19200930
1820553;16898799
1588281;11643135
1105782;5043471
1752899;15134328
1992771;23100293
673831;1779229
2080145;29289801
1476063;9718811
588895;1350088
304687;356024
2061096;27359110
859702;2948984
1334491;7670110
759651;2278722
636835;1584496
1574546;11390815
1357780;7982047
693635;1888508
2024403;24793223
1343309;7787142
744348;2184668
332009;423163
2046212;26203778
900435;3250317
1919989;20056569
441342;751452
412346;655004
1555097;11042030
1267342;6820109
400899;618805
1701043;13929148
261546;261973
1689039;13665501
591333;1361527
880215;3098618
209647;168085
1849084;17723850
1932074;20505488
1415183;8791603
410407;648797
566215;1246129
408024;641212
1042024;4435169
77886;23149
1545444;10872496
630586;1552801
1489994;9941748
1785083;15943344
484512;907788
1067406;4671481
1082408;4814765
623898;1519261
1491942;9973257
433940;726181
118428;53545
1906024;19559059
2046845;26249034
403699;627561
1060358;4605098
1973262;22192364
1374168;8207136
209342;167595
1301431;7242707
2086219;30132646
2045141;26127867
1036222;4382213
952941;3664180
318363;388893
755022;2250040
187949;135026
728696;2090732
1504541;10179079
762854;2298686
9353;334
65437;16339
969046;3797029
896721;3222138
1008237;4132244
1117794;5163637
1094128;4928602
1591456;11702191
1735350;14713749
1319383;7472592
1161033;5611410
2053109;26713802
830983;2746584
416696;669037
1581356;11515284
1295053;7162268
587490;1343520
917235;3379576
317668;387187
1658199;13011887
2054073;26788293
389451;583660
230130;202638
206490;163048
1325388;7550651
213329;174056
1234127;6425221
277141;294287
1825728;17044450
2086809;30226021
508736;1002260
1424790;8933037
1797635;16273285
1356886;7969903
1715599;14256240
217401;180782
1103577;5021608
1265230;6794512
2086830;30229393
1103523;5021073
1989858;22959199
2054162;26795214
312321;374189
154765;91496
1883204;18789378
751347;2227412
1901326;19396413
1083595;4826218
1530374;10612408
1700246;13911475
1667760;13210993
2077874;29015219
1123125;5217548
1226069;6331847
738961;2152081
664296;1727873
973476;3834068
1143116;5422936
1683180;13538748
425125;696668
1049197;4501181
359727;497321
1455111;9391262
1077817;4770628
665961;1736782
1124830;5234866
902089;3262913
1795733;16222736
1399779;8568470
772163;2357260
60004;13738
1814069;16718660
60271;13861
1228141;6355768
775681;2379610
1796810;16251334
219026;183502
1571242;11330870
792560;2488484
1347273;7840178
1538889;10758687
1577523;11445074
1549134;10937028
689338;1864496
1529295;10593996
1023764;4269826
323470;401546
1096830;4955085
1384105;8345927
2079692;29233612
1072884;4723487
1101809;5004122
414447;661763
1526477;10546040
529847;1088589
1324081;7533611
822668;2689508
1947110;21090759
1171659;5725185
1191554;5942282
1138031;5370207
838795;2800828
1594767;11764073
388759;581569
1778;13
1428933;8994578
43798;7319
196967;148323
805596;2574443
1793973;16176139
81081;25088
772248;2357799
404508;630103
844361;2839845
1903192;19460742
362450;504936
907297;3302758
613886;1469783
1325990;7558509
1636894;12579021
733432;2118915
62784;15041
1158053;5579771
219660;184569
802164;2551653
688856;1861813
1379024;8274740
1684908;13576002
1065549;4653933
967292;3782423
1178323;5797308
703757;1945735
1296614;7181896
1016013;4200802
1138343;5373432
988166;3958435
248660;236705
1777221;15740949
715838;2015261
1382886;8328806
1699472;13894336
1095839;4945361
761703;2291501
1755212;15190800
1402774;8611507
666593;1740170
206076;162393
1565953;11235507
1192209;5949521
410971;650599
1740936;14846140
343286;452597
1797806;16277840
623242;1515992
1825879;17048725
412203;654545
1826009;17052407
1777263;15742022
133543;68100
1326123;7560246
92853;32906
1369271;8139383
209792;168318
843610;2834563
1227095;6343685
908897;3315056
1955786;21443504
1296736;7183431
587241;1342357
855993;2922381
2007134;23829122
1791995;16123973
864484;2983486
596031;1383714
171175;111961
1328118;7586333
1721288;14386365
834599;2771617
525757;1071571
809771;2602320
1901948;19417816
815590;2641458
930386;3482823
175458;117644
1980293;22509956
1611926;12089724
330749;419937
1766057;15458940
846518;2855049
877621;3079460
777298;2389922
1822301;16947808
1374130;8206608
1058487;4587575
1589045;11657320
1038899;4406598
548674;1168743
760547;2284297
1682466;13523387
803402;2559861
332863;425357
1244015;6541081
1169247;5699228
736453;2137001
112070;47946
832169;2754780
280025;300471
818955;2664241
1373847;8202682
1524818;10517896
792458;2487818
596228;1384648
2087748;30380345
541828;1139250
2052751;26686353
495964;951841
